experiment,dataset,method,original_rows,training_rows,chop_grid_s,chop_grid_T,max_rows_per_cell,smoothing_type,smoothing_strength,model_regularization_type,model_regularization_strength,test_obs_q_RMSE,clean_q_RMSE,clean_dq_ds_RMSE,clean_dq_dT_RMSE,test_obs_q_RMSE/noise,clean_dq_ds_RMSE/noise,clean_dq_dT_RMSE/noise,entropy_violation_%,worst_entropy_violation,deriv_violation_%,worst_deriv_violation,status,build_s,newton_steps,flux_calls,final_residual,rel_solution_err,solve_total_s,flux_eval_s,nonflux_s,avg_flux_eval_us
model_regularization_sweep_no_presmoothing,linear_medium_noise,ridge_rff+ridge=1e-6,3000,289,17,17,1,none,0.0,ridge,1e-06,0.14161497346374424,0.08328531591328647,0.27225729722133213,0.5400086882212612,1.03690482577009,1.1229552893307917,1.111549783665951,0.4,0.0001761193510119172,0.4,0.39382482557776693,ok,0.0961762000224553,4,720,3.192195285879675e-14,0.003578822573997133,0.16062710000551306,0.1291152993508149,0.03151180065469816,179.32680465390956
model_regularization_sweep_no_presmoothing,linear_medium_noise,ridge_rff+ridge=1e-4,3000,289,17,17,1,none,0.0,ridge,0.0001,0.13599139126270768,0.0694340348510268,0.17335866583226142,0.33753592400740984,1.0317453386166098,0.7150369622210951,0.6947813831398858,0.2,6.781593108260452e-05,0.0,0.0,ok,0.08756310000899248,3,560,2.1444380661141583e-11,0.005011018424026393,0.12723399998503737,0.10220560026937164,0.025028399715665728,182.5100004810208
model_regularization_sweep_no_presmoothing,linear_medium_noise,ridge_rff+ridge=1e-2,3000,289,17,17,1,none,0.0,ridge,0.01,0.13147471617064319,0.06163446308686824,0.15848395779844546,0.24902584345981857,1.0256007106141853,0.6536845862359417,0.5125929053785433,0.0,0.0,0.0,0.0,ok,0.0914760000014212,3,560,1.8114136758357745e-12,0.0029942374313757306,0.12257119998685084,0.09872720009298064,0.023843999893870205,176.2985715946083
model_regularization_sweep_no_presmoothing,linear_medium_noise,ridge_rff+ridge=1e-1,3000,289,17,17,1,none,0.0,ridge,0.1,0.14306618579590646,0.0778320044709099,0.2736518324655504,0.3181591492265446,1.0411847962957201,1.1287072039521289,0.6548963770545955,0.2,0.00013870074174691924,0.0,0.0,ok,0.07907199999317527,3,560,3.590421857773185e-12,0.0014820043107448104,0.12140240002190694,0.09762610029429197,0.02377629972761497,174.3323219540928
model_regularization_sweep_no_presmoothing,linear_medium_noise,penalty_rff+ridge=1e-6,3000,289,17,17,1,none,0.0,ridge,1e-06,0.13918611870848924,0.07372110264858824,0.2109502959327484,0.4186087323543061,1.0315383949767778,0.8700877920307759,0.8616610362729102,0.2,0.00010886075939507098,0.0,0.0,ok,0.3828063999826554,3,560,6.585053275120833e-09,0.0037275209445533407,0.08800409999093972,0.06444020004710183,0.023563899943837896,115.07178579839612
model_regularization_sweep_no_presmoothing,linear_medium_noise,penalty_rff+ridge=1e-4,3000,289,17,17,1,none,0.0,ridge,0.0001,0.13408685521207012,0.06356816918159432,0.13536751220068588,0.2821310503366985,1.0342695131590398,0.5583382534857549,0.5807364118532667,0.0,0.0,0.0,0.0,ok,0.34676469999249093,3,560,2.7896203649398966e-12,0.0042566051856857265,0.0882438000116963,0.06447240005945787,0.023771399952238426,115.12928582046048
model_regularization_sweep_no_presmoothing,linear_medium_noise,penalty_rff+ridge=1e-2,3000,289,17,17,1,none,0.0,ridge,0.01,0.12710493947896187,0.05086539937306557,0.1033248902494853,0.17351459288958682,0.9709010452841198,0.42617492059673556,0.3571611205453047,0.0,0.0,0.0,0.0,ok,0.5055533999984618,3,560,3.478738179880182e-14,0.002849798055386032,0.09214839999913238,0.06745769985718653,0.024690700141945854,120.46017831640451
model_regularization_sweep_no_presmoothing,linear_medium_noise,penalty_rff+ridge=1e-1,3000,289,17,17,1,none,0.0,ridge,0.1,0.13487822093598584,0.06170663459183582,0.16351551759199998,0.18297869322738458,0.9892070153390858,0.6744378102685847,0.37664195282176915,0.0,0.0,0.0,0.0,ok,0.43796139999176376,3,560,1.8325380390779943e-13,0.0028554099228863578,0.08839070002431981,0.06471600051736459,0.02367469950695522,115.56428663815106
model_regularization_sweep_no_presmoothing,linear_medium_noise,kissgp+ridge=1e-6,3000,289,17,17,1,none,0.0,ridge,1e-06,0.1684549068558994,0.1101648654171504,0.23632148567445113,0.18437989409883915,1.2365529495230867,0.9747340660070383,0.3795261740565573,0.0,0.0,0.0,0.0,ok,0.36315530000138097,3,560,6.577981178734299e-11,0.005901934273362001,1.705919600004563,1.6649971000442747,0.040922499960288405,2973.209107221919
model_regularization_sweep_no_presmoothing,linear_medium_noise,kissgp+ridge=1e-4,3000,289,17,17,1,none,0.0,ridge,0.0001,0.16818523152929274,0.10978799112329592,0.2359328889596439,0.18429338764995828,1.2334982393363665,0.9731312559418426,0.37934810983900563,0.0,0.0,0.0,0.0,ok,0.3503552000038326,3,560,6.42480131580649e-11,0.0058382185806228806,1.7182330999930855,1.6772468994604424,0.040986200532643124,2995.0837490365043
