CASE,PIPE DIAMETER [mm],COLUMN LENGTH [mm],PARTICLES DIAMETER [mm],PARTICLES COUNT,L/D,D/Dp,POROSITY,FLOW RATE [L/min],TEMPERATURE [℃],SUPERFICIAL VELOCITY [m/s],PRESSURE DROP [Pa],STAT VERIFIED

SP-7.5-D50x160-G170.05,50,160,7.5,800,3.2,6.666666667,0.438,170.05,23,1.443,129,132,130.5,TRUE
SP-7.5-D50x160-G172.6,50,160,7.5,800,3.2,6.666666667,0.438,172.6,23,1.465,134,137,135.5,TRUE
SP-7.5-D50x160-G177.7,50,160,7.5,800,3.2,6.666666667,0.438,177.7,23,1.508,140,143,141.5,TRUE
SP-7.5-D50x160-G182.85,50,160,7.5,800,3.2,6.666666667,0.438,182.85,23,1.552,141,146,143.5,TRUE
SP-7.5-D50x160-G185.5,50,160,7.5,800,3.2,6.666666667,0.438,185.5,23,1.575,147,150,148.5,TRUE
SP-7.5-D50x160-G189.2,50,160,7.5,800,3.2,6.666666667,0.438,189.2,23,1.606,152,157,154.5,TRUE
SP-7.5-D50x160-G194.1,50,160,7.5,800,3.2,6.666666667,0.438,194.1,23,1.648,159,164,161.5,TRUE
SP-7.5-D50x160-G194.95,50,160,7.5,800,3.2,6.666666667,0.438,194.95,23,1.655,162,165,163.5,TRUE
SP-7.5-D50x160-G199.55,50,160,7.5,800,3.2,6.666666667,0.438,199.55,23,1.694,172,176,174,TRUE
SP-7.5-D50x160-G205.3,50,160,7.5,800,3.2,6.666666667,0.438,205.3,23,1.743,179,185,182,TRUE
SP-7.5-D50x160-G208.5,50,160,7.5,800,3.2,6.666666667,0.438,208.5,23,1.77,189,194,191.5,TRUE
SP-7.5-D50x195-G11,50,195,7.5,1000,3.9,6.666666667,0.423,11,23,0.093,2,3,2.5,TRUE
SP-7.5-D50x195-G14.25,50,195,7.5,1000,3.9,6.666666667,0.423,14.25,23,0.121,4,4,4,TRUE
SP-7.5-D50x195-G17.45,50,195,7.5,1000,3.9,6.666666667,0.423,17.45,23,0.148,5,5,5,TRUE
SP-7.5-D50x195-G19.4,50,195,7.5,1000,3.9,6.666666667,0.423,19.4,23,0.165,6,6,6,TRUE
SP-7.5-D50x195-G20.4,50,195,7.5,1000,3.9,6.666666667,0.423,20.4,23,0.173,6,7,6.5,TRUE
SP-7.5-D50x195-G22.05,50,195,7.5,1000,3.9,6.666666667,0.423,22.05,23,0.187,7,8,7.5,TRUE
SP-7.5-D50x195-G25.4,50,195,7.5,1000,3.9,6.666666667,0.423,25.4,23,0.216,9,9,9,TRUE
SP-7.5-D50x195-G27.9,50,195,7.5,1000,3.9,6.666666667,0.423,27.9,23,0.237,10,11,10.5,TRUE
SP-7.5-D50x195-G29.45,50,195,7.5,1000,3.9,6.666666667,0.423,29.45,23,0.25,11,12,11.5,TRUE
SP-7.5-D50x195-G31.25,50,195,7.5,1000,3.9,6.666666667,0.423,31.25,23,0.265,13,13,13,TRUE
SP-7.5-D50x195-G34.35,50,195,7.5,1000,3.9,6.666666667,0.423,34.35,23,0.292,15,15,15,TRUE
SP-7.5-D50x195-G38.95,50,195,7.5,1000,3.9,6.666666667,0.423,38.95,23,0.331,17,18,17.5,TRUE
SP-7.5-D50x195-G41.7,50,195,7.5,1000,3.9,6.666666667,0.423,41.7,23,0.354,20,20,20,TRUE
SP-7.5-D50x195-G44.75,50,195,7.5,1000,3.9,6.666666667,0.423,44.75,23,0.38,22,23,22.5,TRUE
SP-7.5-D50x195-G48.35,50,195,7.5,1000,3.9,6.666666667,0.423,48.35,23,0.41,24,25,24.5,TRUE
SP-7.5-D50x195-G51.3,50,195,7.5,1000,3.9,6.666666667,0.423,51.3,23,0.435,27,28,27.5,TRUE
SP-7.5-D50x195-G53.2,50,195,7.5,1000,3.9,6.666666667,0.423,53.2,23,0.452,28,30,29,TRUE
SP-7.5-D50x195-G57.85,50,195,7.5,1000,3.9,6.666666667,0.423,57.85,23,0.491,32,33,32.5,TRUE
SP-7.5-D50x195-G60.9,50,195,7.5,1000,3.9,6.666666667,0.423,60.9,23,0.517,34,35,34.5,TRUE
SP-7.5-D50x195-G64.3,50,195,7.5,1000,3.9,6.666666667,0.423,64.3,23,0.546,36,39,37.5,TRUE
SP-7.5-D50x195-G68.3,50,195,7.5,1000,3.9,6.666666667,0.423,68.3,23,0.58,40,42,41,TRUE
SP-7.5-D50x195-G70.65,50,195,7.5,1000,3.9,6.666666667,0.423,70.65,23,0.6,42,44,43,TRUE
SP-7.5-D50x195-G73.55,50,195,7.5,1000,3.9,6.666666667,0.423,73.55,23,0.624,44,45,44.5,TRUE
SP-7.5-D50x195-G76.2,50,195,7.5,1000,3.9,6.666666667,0.423,76.2,23,0.647,47,49,48,TRUE
SP-7.5-D50x195-G79.2,50,195,7.5,1000,3.9,6.666666667,0.423,79.2,23,0.672,50,51,50.5,TRUE
SP-7.5-D50x195-G80.75,50,195,7.5,1000,3.9,6.666666667,0.423,80.75,23,0.685,52,54,53,TRUE
SP-7.5-D50x195-G84.1,50,195,7.5,1000,3.9,6.666666667,0.423,84.1,23,0.714,55,56,55.5,TRUE
SP-7.5-D50x195-G87.75,50,195,7.5,1000,3.9,6.666666667,0.423,87.75,23,0.745,59,60,59.5,TRUE
SP-7.5-D50x195-G90.15,50,195,7.5,1000,3.9,6.666666667,0.423,90.15,23,0.765,61,63,62,TRUE
SP-7.5-D50x195-G92.4,50,195,7.5,1000,3.9,6.666666667,0.423,92.4,23,0.784,63,65,64,TRUE
SP-7.5-D50x195-G95.1,50,195,7.5,1000,3.9,6.666666667,0.423,95.1,23,0.807,66,68,67,TRUE
SP-7.5-D50x195-G98.75,50,195,7.5,1000,3.9,6.666666667,0.423,98.75,23,0.838,70,73,71.5,TRUE
SP-7.5-D50x195-G101.95,50,195,7.5,1000,3.9,6.666666667,0.423,101.95,23,0.865,75,77,76,TRUE
SP-7.5-D50x195-G104.85,50,195,7.5,1000,3.9,6.666666667,0.423,104.85,23,0.89,78,79,78.5,TRUE
SP-7.5-D50x195-G107.1,50,195,7.5,1000,3.9,6.666666667,0.423,107.1,23,0.909,79,82,80.5,TRUE
SP-7.5-D50x195-G110.6,50,195,7.5,1000,3.9,6.666666667,0.423,110.6,23,0.939,84,86,85,TRUE
SP-7.5-D50x195-G114.9,50,195,7.5,1000,3.9,6.666666667,0.423,114.9,23,0.975,89,91,90,TRUE
SP-7.5-D50x195-G118.55,50,195,7.5,1000,3.9,6.666666667,0.423,118.55,23,1.006,92,95,93.5,TRUE
SP-7.5-D50x195-G119.7,50,195,7.5,1000,3.9,6.666666667,0.423,119.7,23,1.016,97,99,98,TRUE
SP-7.5-D50x195-G123.35,50,195,7.5,1000,3.9,6.666666667,0.423,123.35,23,1.047,99,103,101,TRUE
SP-7.5-D50x195-G124.7,50,195,7.5,1000,3.9,6.666666667,0.423,124.7,23,1.058,102,107,104.5,TRUE
SP-7.5-D50x195-G130.85,50,195,7.5,1000,3.9,6.666666667,0.423,130.85,23,1.111,109,114,111.5,TRUE
SP-7.5-D50x195-G132.7,50,195,7.5,1000,3.9,6.666666667,0.423,132.7,23,1.126,116,120,118,TRUE
SP-7.5-D50x195-G138.2,50,195,7.5,1000,3.9,6.666666667,0.423,138.2,23,1.173,128,130,129,TRUE
SP-7.5-D50x195-G139.75,50,195,7.5,1000,3.9,6.666666667,0.423,139.75,23,1.186,129,131,130,TRUE
SP-7.5-D50x195-G144.4,50,195,7.5,1000,3.9,6.666666667,0.423,144.4,23,1.226,132,136,134,TRUE
SP-7.5-D50x195-G147.25,50,195,7.5,1000,3.9,6.666666667,0.423,147.25,23,1.25,135,138,136.5,TRUE
SP-7.5-D50x195-G149.6,50,195,7.5,1000,3.9,6.666666667,0.423,149.6,23,1.27,139,142,140.5,TRUE
SP-7.5-D50x195-G151.2,50,195,7.5,1000,3.9,6.666666667,0.423,151.2,23,1.283,144,147,145.5,TRUE
SP-7.5-D50x195-G152.1,50,195,7.5,1000,3.9,6.666666667,0.423,152.1,23,1.291,146,148,147,TRUE
SP-7.5-D50x195-G158.5,50,195,7.5,1000,3.9,6.666666667,0.423,158.5,23,1.345,153,157,155,TRUE
SP-7.5-D50x195-G161.8,50,195,7.5,1000,3.9,6.666666667,0.423,161.8,23,1.373,163,167,165,TRUE
SP-7.5-D50x195-G164.65,50,195,7.5,1000,3.9,6.666666667,0.423,164.65,23,1.398,170,175,172.5,TRUE
SP-7.5-D50x195-G169.85,50,195,7.5,1000,3.9,6.666666667,0.423,169.85,23,1.442,182,185,183.5,TRUE
SP-7.5-D50x195-G178.65,50,195,7.5,1000,3.9,6.666666667,0.423,178.65,23,1.516,197,200,198.5,TRUE
SP-7.5-D50x195-G185,50,195,7.5,1000,3.9,6.666666667,0.423,185,23,1.57,199,200,199.5,TRUE
SP-7.5-D50x231-G12.15,50,231,7.5,1200,4.62,6.666666667,0.416,12.15,23,0.103,3,4,3.5,TRUE
SP-7.5-D50x231-G14.45,50,231,7.5,1200,4.62,6.666666667,0.416,14.45,23,0.123,4,5,4.5,TRUE
SP-7.5-D50x231-G17.85,50,231,7.5,1200,4.62,6.666666667,0.416,17.85,23,0.152,6,7,6.5,TRUE
SP-7.5-D50x231-G19.25,50,231,7.5,1200,4.62,6.666666667,0.416,19.25,23,0.163,7,8,7.5,TRUE
SP-7.5-D50x231-G20.85,50,231,7.5,1200,4.62,6.666666667,0.416,20.85,23,0.177,8,9,8.5,TRUE
SP-7.5-D50x231-G22.55,50,231,7.5,1200,4.62,6.666666667,0.416,22.55,23,0.191,9,9,9,TRUE
SP-7.5-D50x231-G24.05,50,231,7.5,1200,4.62,6.666666667,0.416,24.05,23,0.204,10,10,10,TRUE
SP-7.5-D50x231-G27.45,50,231,7.5,1200,4.62,6.666666667,0.416,27.45,23,0.233,12,13,12.5,TRUE
SP-7.5-D50x231-G29.35,50,231,7.5,1200,4.62,6.666666667,0.416,29.35,23,0.249,14,15,14.5,TRUE
SP-7.5-D50x231-G32.05,50,231,7.5,1200,4.62,6.666666667,0.416,32.05,23,0.272,16,16,16,TRUE
SP-7.5-D50x231-G34.65,50,231,7.5,1200,4.62,6.666666667,0.416,34.65,23,0.294,18,18,18,TRUE
SP-7.5-D50x231-G37.5,50,231,7.5,1200,4.62,6.666666667,0.416,37.5,23,0.318,20,21,20.5,TRUE
SP-7.5-D50x231-G40.3,50,231,7.5,1200,4.62,6.666666667,0.416,40.3,23,0.342,23,24,23.5,TRUE
SP-7.5-D50x231-G42.4,50,231,7.5,1200,4.62,6.666666667,0.416,42.4,23,0.36,24,25,24.5,TRUE
SP-7.5-D50x231-G44.5,50,231,7.5,1200,4.62,6.666666667,0.416,44.5,23,0.378,26,27,26.5,TRUE
SP-7.5-D50x231-G48.35,50,231,7.5,1200,4.62,6.666666667,0.416,48.35,23,0.41,30,31,30.5,TRUE
SP-7.5-D50x231-G50.7,50,231,7.5,1200,4.62,6.666666667,0.416,50.7,23,0.43,33,34,33.5,TRUE
SP-7.5-D50x231-G52.4,50,231,7.5,1200,4.62,6.666666667,0.416,52.4,23,0.445,34,35,34.5,TRUE
SP-7.5-D50x231-G55.15,50,231,7.5,1200,4.62,6.666666667,0.416,55.15,23,0.468,37,38,37.5,TRUE
SP-7.5-D50x231-G58.65,50,231,7.5,1200,4.62,6.666666667,0.416,58.65,23,0.498,40,41,40.5,TRUE
SP-7.5-D50x231-G61.1,50,231,7.5,1200,4.62,6.666666667,0.416,61.1,23,0.519,42,43,42.5,TRUE
SP-7.5-D50x231-G63.65,50,231,7.5,1200,4.62,6.666666667,0.416,63.65,23,0.54,44,46,45,TRUE
SP-7.5-D50x231-G65.6,50,231,7.5,1200,4.62,6.666666667,0.416,65.6,23,0.557,48,49,48.5,TRUE
SP-7.5-D50x231-G67.75,50,231,7.5,1200,4.62,6.666666667,0.416,67.75,23,0.575,49,51,50,TRUE
SP-7.5-D50x231-G69.4,50,231,7.5,1200,4.62,6.666666667,0.416,69.4,23,0.589,50,52,51,TRUE
SP-7.5-D50x231-G70.45,50,231,7.5,1200,4.62,6.666666667,0.416,70.45,23,0.598,52,53,52.5,TRUE
SP-7.5-D50x231-G74.35,50,231,7.5,1200,4.62,6.666666667,0.416,74.35,23,0.631,56,58,57,TRUE
SP-7.5-D50x231-G76.95,50,231,7.5,1200,4.62,6.666666667,0.416,76.95,23,0.653,59,61,60,TRUE
SP-7.5-D50x231-G80.2,50,231,7.5,1200,4.62,6.666666667,0.416,80.2,23,0.681,63,65,64,TRUE
SP-7.5-D50x231-G82.45,50,231,7.5,1200,4.62,6.666666667,0.416,82.45,23,0.7,67,68,67.5,TRUE
SP-7.5-D50x231-G84.35,50,231,7.5,1200,4.62,6.666666667,0.416,84.35,23,0.716,69,70,69.5,TRUE
SP-7.5-D50x231-G87.8,50,231,7.5,1200,4.62,6.666666667,0.416,87.8,23,0.745,73,75,74,TRUE
SP-7.5-D50x231-G89.7,50,231,7.5,1200,4.62,6.666666667,0.416,89.7,23,0.761,76,77,76.5,TRUE
SP-7.5-D50x231-G90.9,50,231,7.5,1200,4.62,6.666666667,0.416,90.9,23,0.772,78,80,79,TRUE
SP-7.5-D50x231-G94.7,50,231,7.5,1200,4.62,6.666666667,0.416,94.7,23,0.804,83,85,84,TRUE
SP-7.5-D50x231-G98.05,50,231,7.5,1200,4.62,6.666666667,0.416,98.05,23,0.832,87,89,88,TRUE
SP-7.5-D50x231-G101.4,50,231,7.5,1200,4.62,6.666666667,0.416,101.4,23,0.861,92,94,93,TRUE
SP-7.5-D50x231-G105.8,50,231,7.5,1200,4.62,6.666666667,0.416,105.8,23,0.898,98,100,99,TRUE
SP-7.5-D50x231-G108.85,50,231,7.5,1200,4.62,6.666666667,0.416,108.85,23,0.924,105,107,106,TRUE
SP-7.5-D50x231-G111,50,231,7.5,1200,4.62,6.666666667,0.416,111,23,0.942,109,112,110.5,TRUE
SP-7.5-D50x231-G115.95,50,231,7.5,1200,4.62,6.666666667,0.416,115.95,23,0.984,114,117,115.5,TRUE
SP-7.5-D50x231-G118.45,50,231,7.5,1200,4.62,6.666666667,0.416,118.45,23,1.005,119,120,119.5,TRUE
SP-7.5-D50x231-G122.5,50,231,7.5,1200,4.62,6.666666667,0.416,122.5,23,1.04,124,126,125,TRUE
SP-7.5-D50x231-G124.7,50,231,7.5,1200,4.62,6.666666667,0.416,124.7,23,1.058,129,132,130.5,TRUE
SP-7.5-D50x231-G131.2,50,231,7.5,1200,4.62,6.666666667,0.416,131.2,23,1.114,142,146,144,TRUE
SP-7.5-D50x231-G135.65,50,231,7.5,1200,4.62,6.666666667,0.416,135.65,23,1.151,150,153,151.5,TRUE
SP-7.5-D50x231-G137.05,50,231,7.5,1200,4.62,6.666666667,0.416,137.05,23,1.163,151,154,152.5,TRUE
SP-7.5-D50x231-G139.1,50,231,7.5,1200,4.62,6.666666667,0.416,139.1,23,1.181,156,158,157,TRUE
SP-7.5-D50x231-G141.45,50,231,7.5,1200,4.62,6.666666667,0.416,141.45,23,1.201,160,163,161.5,TRUE
SP-7.5-D50x231-G144.2,50,231,7.5,1200,4.62,6.666666667,0.416,144.2,23,1.224,169,173,171,TRUE
SP-7.5-D50x231-G152.95,50,231,7.5,1200,4.62,6.666666667,0.416,152.95,23,1.298,188,191,189.5,TRUE
SP-7.5-D50x231-G156.85,50,231,7.5,1200,4.62,6.666666667,0.416,156.85,23,1.331,190,194,192,TRUE
SP-7.5-D50x231-G161.85,50,231,7.5,1200,4.62,6.666666667,0.416,161.85,23,1.374,198,200,199,TRUE
SP-7.5-D50x250-G12.95,50,250,7.5,1300,5,6.666666667,0.415,12.95,23,0.11,3,5,4,TRUE
SP-7.5-D50x250-G15.35,50,250,7.5,1300,5,6.666666667,0.415,15.35,23,0.13,5,6,5.5,TRUE
SP-7.5-D50x250-G18.25,50,250,7.5,1300,5,6.666666667,0.415,18.25,23,0.155,7,7,7,TRUE
SP-7.5-D50x250-G19.7,50,250,7.5,1300,5,6.666666667,0.415,19.7,23,0.167,8,8,8,TRUE
SP-7.5-D50x250-G21.65,50,250,7.5,1300,5,6.666666667,0.415,21.65,23,0.184,9,9,9,TRUE
SP-7.5-D50x250-G24.15,50,250,7.5,1300,5,6.666666667,0.415,24.15,23,0.205,11,11,11,TRUE
SP-7.5-D50x250-G27.45,50,250,7.5,1300,5,6.666666667,0.415,27.45,23,0.233,13,13,13,TRUE
SP-7.5-D50x250-G29.65,50,250,7.5,1300,5,6.666666667,0.415,29.65,23,0.252,15,15,15,TRUE
SP-7.5-D50x250-G31.55,50,250,7.5,1300,5,6.666666667,0.415,31.55,23,0.268,16,17,16.5,TRUE
SP-7.5-D50x250-G34,50,250,7.5,1300,5,6.666666667,0.415,34,23,0.289,18,18,18,TRUE
SP-7.5-D50x250-G37.1,50,250,7.5,1300,5,6.666666667,0.415,37.1,23,0.315,21,21,21,TRUE
SP-7.5-D50x250-G39.75,50,250,7.5,1300,5,6.666666667,0.415,39.75,23,0.337,23,24,23.5,TRUE
SP-7.5-D50x250-G42.45,50,250,7.5,1300,5,6.666666667,0.415,42.45,23,0.36,26,26,26,TRUE
SP-7.5-D50x250-G44.45,50,250,7.5,1300,5,6.666666667,0.415,44.45,23,0.377,27,28,27.5,TRUE
SP-7.5-D50x250-G47.95,50,250,7.5,1300,5,6.666666667,0.415,47.95,23,0.407,31,32,31.5,TRUE
SP-7.5-D50x250-G51.55,50,250,7.5,1300,5,6.666666667,0.415,51.55,23,0.438,35,36,35.5,TRUE
SP-7.5-D50x250-G53.95,50,250,7.5,1300,5,6.666666667,0.415,53.95,23,0.458,37,38,37.5,TRUE
SP-7.5-D50x250-G57,50,250,7.5,1300,5,6.666666667,0.415,57,23,0.484,39,40,39.5,TRUE
SP-7.5-D50x250-G58.5,50,250,7.5,1300,5,6.666666667,0.415,58.5,23,0.497,41,42,41.5,TRUE
SP-7.5-D50x250-G61.35,50,250,7.5,1300,5,6.666666667,0.415,61.35,23,0.521,44,46,45,TRUE
SP-7.5-D50x250-G64.2,50,250,7.5,1300,5,6.666666667,0.415,64.2,23,0.545,47,48,47.5,TRUE
SP-7.5-D50x250-G67.2,50,250,7.5,1300,5,6.666666667,0.415,67.2,23,0.57,51,52,51.5,TRUE
SP-7.5-D50x250-G68.2,50,250,7.5,1300,5,6.666666667,0.415,68.2,23,0.579,51,53,52,TRUE
SP-7.5-D50x250-G71.1,50,250,7.5,1300,5,6.666666667,0.415,71.1,23,0.604,56,57,56.5,TRUE
SP-7.5-D50x250-G73.9,50,250,7.5,1300,5,6.666666667,0.415,73.9,23,0.627,58,60,59,TRUE
SP-7.5-D50x250-G77.95,50,250,7.5,1300,5,6.666666667,0.415,77.95,23,0.662,62,64,63,TRUE
SP-7.5-D50x250-G80,50,250,7.5,1300,5,6.666666667,0.415,80,23,0.679,66,67,66.5,TRUE
SP-7.5-D50x250-G82.35,50,250,7.5,1300,5,6.666666667,0.415,82.35,23,0.699,68,70,69,TRUE
SP-7.5-D50x250-G85.3,50,250,7.5,1300,5,6.666666667,0.415,85.3,23,0.724,73,75,74,TRUE
SP-7.5-D50x250-G88.6,50,250,7.5,1300,5,6.666666667,0.415,88.6,23,0.752,77,79,78,TRUE
SP-7.5-D50x250-G90.45,50,250,7.5,1300,5,6.666666667,0.415,90.45,23,0.768,80,82,81,TRUE
SP-7.5-D50x250-G92.7,50,250,7.5,1300,5,6.666666667,0.415,92.7,23,0.787,83,85,84,TRUE
SP-7.5-D50x250-G96,50,250,7.5,1300,5,6.666666667,0.415,96,23,0.815,87,89,88,TRUE
SP-7.5-D50x250-G100.6,50,250,7.5,1300,5,6.666666667,0.415,100.6,23,0.854,96,99,97.5,TRUE
SP-7.5-D50x250-G103.5,50,250,7.5,1300,5,6.666666667,0.415,103.5,23,0.879,96,97,96.5,TRUE
SP-7.5-D50x250-G107.1,50,250,7.5,1300,5,6.666666667,0.415,107.1,23,0.909,103,105,104,TRUE
SP-7.5-D50x250-G108.9,50,250,7.5,1300,5,6.666666667,0.415,108.9,23,0.924,106,107,106.5,TRUE
SP-7.5-D50x250-G111.15,50,250,7.5,1300,5,6.666666667,0.415,111.15,23,0.943,109,112,110.5,TRUE
SP-7.5-D50x250-G114.65,50,250,7.5,1300,5,6.666666667,0.415,114.65,23,0.973,116,119,117.5,TRUE
SP-7.5-D50x250-G117.15,50,250,7.5,1300,5,6.666666667,0.415,117.15,23,0.994,120,122,121,TRUE
SP-7.5-D50x250-G120.6,50,250,7.5,1300,5,6.666666667,0.415,120.6,23,1.024,128,130,129,TRUE
SP-7.5-D50x250-G125,50,250,7.5,1300,5,6.666666667,0.415,125,23,1.061,139,141,140,TRUE
SP-7.5-D50x250-G129.55,50,250,7.5,1300,5,6.666666667,0.415,129.55,23,1.1,142,146,144,TRUE
SP-7.5-D50x250-G132.8,50,250,7.5,1300,5,6.666666667,0.415,132.8,23,1.127,149,151,150,TRUE
SP-7.5-D50x250-G135.8,50,250,7.5,1300,5,6.666666667,0.415,135.8,23,1.153,153,156,154.5,TRUE
SP-7.5-D50x250-G140.45,50,250,7.5,1300,5,6.666666667,0.415,140.45,23,1.192,164,167,165.5,TRUE
SP-7.5-D50x250-G146.9,50,250,7.5,1300,5,6.666666667,0.415,146.9,23,1.247,176,179,177.5,TRUE
SP-7.5-D50x250-G149.7,50,250,7.5,1300,5,6.666666667,0.415,149.7,23,1.271,182,184,183,TRUE
SP-7.5-D50x250-G152.5,50,250,7.5,1300,5,6.666666667,0.415,152.5,23,1.294,189,192,190.5,TRUE
SP-7.5-D50x250-G160.3,50,250,7.5,1300,5,6.666666667,0.415,160.3,23,1.361,195,200,197.5,TRUE
SP-7.5-D50x341-G12.75,50,341,7.5,1800,6.82,6.666666667,0.406,12.75,23,0.108,6,6,6,TRUE
SP-7.5-D50x341-G14.35,50,341,7.5,1800,6.82,6.666666667,0.406,14.35,23,0.122,6,8,7,TRUE
SP-7.5-D50x341-G16.5,50,341,7.5,1800,6.82,6.666666667,0.406,16.5,23,0.14,9,9,9,TRUE
SP-7.5-D50x341-G18.35,50,341,7.5,1800,6.82,6.666666667,0.406,18.35,23,0.156,10,11,10.5,TRUE
SP-7.5-D50x341-G20.25,50,341,7.5,1800,6.82,6.666666667,0.406,20.25,23,0.172,12,12,12,TRUE
SP-7.5-D50x341-G22.35,50,341,7.5,1800,6.82,6.666666667,0.406,22.35,23,0.19,14,14,14,TRUE
SP-7.5-D50x341-G24.8,50,341,7.5,1800,6.82,6.666666667,0.406,24.8,23,0.211,16,17,16.5,TRUE
SP-7.5-D50x341-G27.55,50,341,7.5,1800,6.82,6.666666667,0.406,27.55,23,0.234,19,19,19,TRUE
SP-7.5-D50x341-G28.85,50,341,7.5,1800,6.82,6.666666667,0.406,28.85,23,0.245,20,21,20.5,TRUE
SP-7.5-D50x341-G30.7,50,341,7.5,1800,6.82,6.666666667,0.406,30.7,23,0.261,23,23,23,TRUE
SP-7.5-D50x341-G32.75,50,341,7.5,1800,6.82,6.666666667,0.406,32.75,23,0.278,25,25,25,TRUE
SP-7.5-D50x341-G34.2,50,341,7.5,1800,6.82,6.666666667,0.406,34.2,23,0.29,26,27,26.5,TRUE
SP-7.5-D50x341-G36.55,50,341,7.5,1800,6.82,6.666666667,0.406,36.55,23,0.31,29,30,29.5,TRUE
SP-7.5-D50x341-G38.75,50,341,7.5,1800,6.82,6.666666667,0.406,38.75,23,0.329,32,33,32.5,TRUE
SP-7.5-D50x341-G40.65,50,341,7.5,1800,6.82,6.666666667,0.406,40.65,23,0.345,35,35,35,TRUE
SP-7.5-D50x341-G42.05,50,341,7.5,1800,6.82,6.666666667,0.406,42.05,23,0.357,37,38,37.5,TRUE
SP-7.5-D50x341-G45.05,50,341,7.5,1800,6.82,6.666666667,0.406,45.05,23,0.382,40,41,40.5,TRUE
SP-7.5-D50x341-G47.95,50,341,7.5,1800,6.82,6.666666667,0.406,47.95,23,0.407,45,46,45.5,TRUE
SP-7.5-D50x341-G50.15,50,341,7.5,1800,6.82,6.666666667,0.406,50.15,23,0.426,49,50,49.5,TRUE
SP-7.5-D50x341-G53.95,50,341,7.5,1800,6.82,6.666666667,0.406,53.95,23,0.458,53,55,54,TRUE
SP-7.5-D50x341-G56.25,50,341,7.5,1800,6.82,6.666666667,0.406,56.25,23,0.477,56,57,56.5,TRUE
SP-7.5-D50x341-G58.45,50,341,7.5,1800,6.82,6.666666667,0.406,58.45,23,0.496,60,61,60.5,TRUE
SP-7.5-D50x341-G60.6,50,341,7.5,1800,6.82,6.666666667,0.406,60.6,23,0.514,63,64,63.5,TRUE
SP-7.5-D50x341-G62.9,50,341,7.5,1800,6.82,6.666666667,0.406,62.9,23,0.534,67,68,67.5,TRUE
SP-7.5-D50x341-G65.5,50,341,7.5,1800,6.82,6.666666667,0.406,65.5,23,0.556,72,73,72.5,TRUE
SP-7.5-D50x341-G67.7,50,341,7.5,1800,6.82,6.666666667,0.406,67.7,23,0.575,75,77,76,TRUE
SP-7.5-D50x341-G69.7,50,341,7.5,1800,6.82,6.666666667,0.406,69.7,23,0.592,79,80,79.5,TRUE
SP-7.5-D50x341-G71.2,50,341,7.5,1800,6.82,6.666666667,0.406,71.2,23,0.604,80,82,81,TRUE
SP-7.5-D50x341-G72.8,50,341,7.5,1800,6.82,6.666666667,0.406,72.8,23,0.618,83,85,84,TRUE
SP-7.5-D50x341-G74.75,50,341,7.5,1800,6.82,6.666666667,0.406,74.75,23,0.634,87,89,88,TRUE
SP-7.5-D50x341-G76.2,50,341,7.5,1800,6.82,6.666666667,0.406,76.2,23,0.647,89,91,90,TRUE
SP-7.5-D50x341-G78,50,341,7.5,1800,6.82,6.666666667,0.406,78,23,0.662,93,95,94,TRUE
SP-7.5-D50x341-G80.65,50,341,7.5,1800,6.82,6.666666667,0.406,80.65,23,0.685,98,100,99,TRUE
SP-7.5-D50x341-G81.4,50,341,7.5,1800,6.82,6.666666667,0.406,81.4,23,0.691,100,102,101,TRUE
SP-7.5-D50x341-G83.15,50,341,7.5,1800,6.82,6.666666667,0.406,83.15,23,0.706,103,105,104,TRUE
SP-7.5-D50x341-G84.8,50,341,7.5,1800,6.82,6.666666667,0.406,84.8,23,0.72,107,109,108,TRUE
SP-7.5-D50x341-G87.8,50,341,7.5,1800,6.82,6.666666667,0.406,87.8,23,0.745,113,114,113.5,TRUE
SP-7.5-D50x341-G90.4,50,341,7.5,1800,6.82,6.666666667,0.406,90.4,23,0.767,119,120,119.5,TRUE
SP-7.5-D50x341-G91.9,50,341,7.5,1800,6.82,6.666666667,0.406,91.9,23,0.78,122,123,122.5,TRUE
SP-7.5-D50x341-G93.8,50,341,7.5,1800,6.82,6.666666667,0.406,93.8,23,0.796,125,127,126,TRUE
SP-7.5-D50x341-G96.15,50,341,7.5,1800,6.82,6.666666667,0.406,96.15,23,0.816,130,132,131,TRUE
SP-7.5-D50x341-G97.25,50,341,7.5,1800,6.82,6.666666667,0.406,97.25,23,0.825,134,136,135,TRUE
SP-7.5-D50x341-G98.45,50,341,7.5,1800,6.82,6.666666667,0.406,98.45,23,0.836,135,137,136,TRUE
SP-7.5-D50x341-G100.85,50,341,7.5,1800,6.82,6.666666667,0.406,100.85,23,0.856,140,142,141,TRUE
SP-7.5-D50x341-G102.65,50,341,7.5,1800,6.82,6.666666667,0.406,102.65,23,0.871,146,147,146.5,TRUE
SP-7.5-D50x341-G105.1,50,341,7.5,1800,6.82,6.666666667,0.406,105.1,23,0.892,152,154,153,TRUE
SP-7.5-D50x341-G106.15,50,341,7.5,1800,6.82,6.666666667,0.406,106.15,23,0.901,154,156,155,TRUE
SP-7.5-D50x341-G109.5,50,341,7.5,1800,6.82,6.666666667,0.406,109.5,23,0.929,162,164,163,TRUE
