experiment,dataset,method,original_rows,training_rows,chop_grid_s,chop_grid_T,max_rows_per_cell,regularization_type,regularization_strength,test_obs_q_RMSE,clean_q_RMSE,clean_dq_ds_RMSE,clean_dq_dT_RMSE,test_obs_q_RMSE/noise,clean_dq_ds_RMSE/noise,clean_dq_dT_RMSE/noise,entropy_violation_%,worst_entropy_violation,deriv_violation_%,worst_deriv_violation,status,build_s,newton_steps,flux_calls,final_residual,rel_solution_err,solve_total_s,flux_eval_s,nonflux_s,avg_flux_eval_us
gp_monotone_family_after_coordinate_fix,nonlinear_high_noise,materngpmonotone_unregularized,3000,289,17,17,1,none,0.0,0.9238727910138849,0.6348856174844868,3.455646705243476,5.197685440123516,1.8118896043344463,2.908496871607588,2.157980551759812,3.4000000000000004,0.07181668149887598,8.6,7.867712458522926,failed: ZeroDivisionError,0.32869260001461953,,11360,,,2.8215316999994684,2.320338498771889,0.5011932012275793,204.25514953977898
gp_monotone_family_after_coordinate_fix,nonlinear_high_noise,materngpmonotone_regularized,3000,289,17,17,1,none,0.0,0.9230259814538666,0.6330963308079917,3.4469412763247638,5.193875695532779,1.8058663877672365,2.9011698168083644,2.156398817961433,3.4000000000000004,0.07095324754288178,8.4,7.817907015524061,ok,0.3262366999988444,14.0,6400,5.054691165793044e-10,0.016023460463607114,1.5945042000093963,1.311884698632639,0.2826195013767574,204.98198416134983
gp_monotone_family_after_coordinate_fix,nonlinear_high_noise,maternGPMonotone+reg=gradient:0.03,3000,289,17,17,1,gradient,0.03,1.039134201807437,0.8555984086767436,2.545193773979755,5.688549970290667,2.0165259995938203,2.142200508524975,2.3617782078227103,4.2,0.05271405835726651,4.6,2.1024557796664776,ok,0.3526297000062186,8.0,2080,2.9263372293555464e-12,0.006104872119541455,0.5225337999872863,0.4300882003735751,0.09244559961371124,206.7731732565265
gp_monotone_family_after_coordinate_fix,nonlinear_high_noise,maternGPMonotone+reg=gradient:0.3,3000,289,17,17,1,gradient,0.3,0.9851495017063953,0.7497951445597217,1.5349822369603203,2.9040602763018954,1.5548074823033136,1.2919408188915982,1.2057108244797496,1.4000000000000001,0.013575789455110373,0.0,0.0,ok,0.29635590000543743,5.0,880,9.138807823836532e-13,0.003539940664556732,0.21737120000761934,0.17870939915883355,0.03866180084878579,203.07886268049268
gp_monotone_family_after_coordinate_fix,nonlinear_high_noise,maternGPMonotone+reg=laplacian:0.01,3000,289,17,17,1,laplacian,0.01,1.0267828157872019,0.8486469956391486,2.393297121878362,5.554174528803347,1.9819582838980887,2.0143544133861955,2.3059880695574586,3.8,0.04273062227025571,4.0,1.6486924344594422,ok,0.35539199999766424,8.0,1760,3.011835153553673e-13,0.005681104190018548,0.4259528999973554,0.35096780001185834,0.07498509998549707,199.41352273401043
gp_monotone_family_after_coordinate_fix,nonlinear_high_noise,maternGPMonotone+reg=laplacian:0.1,3000,289,17,17,1,laplacian,0.1,0.9553096095397237,0.7519742826538777,1.5086335620692848,3.688085529172153,1.6416451765135163,1.2697640615352113,1.5312232602116007,2.0,0.021506271127713545,0.2,0.01945419166537269,ok,0.3367701999959536,4.0,720,7.068171890920376e-09,0.005437373144734687,0.18206720001762733,0.14975259982747957,0.03231460019014776,207.98972198261052
